image_path,sofifa_id,short_name,primary_position,role,label
/kaggle/working/images/Goalkeeper/181468.png,181468,D. Bouzanis,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/206652.png,206652,Sergio Rico,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/248301.png,248301,K. Singh,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/261449.png,261449,M. Johnen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/213626.png,213626,F. Hurtado,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/240838.png,240838,B. Wade,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258928.png,258928,V. Sinisalo,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/237525.png,237525,A. Bodart,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/239272.png,239272,V. Barkas,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/186990.png,186990,H. González,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/236252.png,236252,V. Karakuş,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/231413.png,231413,M. Verrips,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/239846.png,239846,P. Tsintotas,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/234994.png,234994,Ratón,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/197641.png,197641,B. Leroy,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/204842.png,204842,Y. Brecher,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/240212.png,240212,D. Petković,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/195057.png,195057,S. Fox,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/257854.png,257854,J. Newman,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244262.png,244262,D. Horkaš,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/182365.png,182365,J. Jones,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/239342.png,239342,H. Koffi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/219736.png,219736,E. Horvath,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/264184.png,264184,Aritz de Miguel,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/183743.png,183743,A. Blanco,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258659.png,258659,M. Al Shammari,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/229817.png,229817,R. Swete,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/240346.png,240346,S. George,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/193331.png,193331,K. Darlow,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/199721.png,199721,M. Gorgelin,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/182047.png,182047,Wu Yan,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/227497.png,227497,M. Fraisl,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/248073.png,248073,Ș. Târnovanu,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/163264.png,163264,T. Heaton,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/211738.png,211738,M. Flekken,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/238969.png,238969,R. Laidlaw,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/205352.png,205352,J. Archer,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/232713.png,232713,D. Sappa,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/193698.png,193698,O. Baumann,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/259705.png,259705,O. Toledo,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/222572.png,222572,Iván Villar,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/180739.png,180739,E. Kawashima,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/229429.png,229429,K. McKenzie-Lyle,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/208573.png,208573,M. Dyngeland,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/261417.png,261417,K. Mier,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/241643.png,241643,V. Johansson,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/225647.png,225647,M. Campaña,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/246158.png,246158,M. Hermansen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244191.png,244191,J. Anang,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/259729.png,259729,P. Lachenpa,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/211053.png,211053,L. Johansson,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/1179.png,1179,G. Buffon,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/234371.png,234371,R. Descamps,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/227186.png,227186,A. Batalla,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/248860.png,248860,S. Mustafá,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/254714.png,254714,J. Espínola,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/212392.png,212392,R. Stewart,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/214415.png,214415,E. Chaux,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/214035.png,214035,J. Martínez,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/216833.png,216833,J. Houwen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/234260.png,234260,A. Fisher,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/192317.png,192317,J. Steer,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/240339.png,240339,J. Granlund,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/53110.png,53110,C. Gordon,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/204246.png,204246,M. Bettinelli,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/254792.png,254792,M. Al Mahasna,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/261958.png,261958,Gao Xiang,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/178022.png,178022,C. Gönen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/216245.png,216245,L. Cárdenas,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/173857.png,173857,M. Andújar,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/138798.png,138798,G. Lux,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/261658.png,261658,K. Atheba,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/226450.png,226450,M. Awaji,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/256529.png,256529,V. Bernedo,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/162220.png,162220,S. Bolat,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/242073.png,242073,J. Blázquez,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/200798.png,200798,Marafona,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/190569.png,190569,S. Frei,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/233791.png,233791,A. Maksimenko,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/49000.png,49000,A. McGregor,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/190061.png,190061,S. Deana,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/260735.png,260735,J. Semidey,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/261562.png,261562,C. Torres,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/235840.png,235840,M. Di Gregorio,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/204549.png,204549,D. Roef,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/259314.png,259314,Pere Joan,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/239320.png,239320,B. House,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/253688.png,253688,M. Popa,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263057.png,263057,T. Silić,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/191848.png,191848,W. Abdullah,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/262463.png,262463,V. Drăghia,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/206065.png,206065,S. Sluga,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/189586.png,189586,D. Hernández,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/235806.png,235806,G. Satalino,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/203042.png,203042,J. Butland,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/233030.png,233030,F. Pizzicanella,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/251772.png,251772,E. Pérez,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/257392.png,257392,J. Kroesen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/234777.png,234777,Z. Steffen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/243566.png,243566,T. Herbots,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/245558.png,245558,G. Maley,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/171574.png,171574,Santamaría,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/189117.png,189117,R. Bürki,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263286.png,263286,A. Mandous,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/262718.png,262718,F. Ravizzoli,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244256.png,244256,D. Bielica,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/257304.png,257304,A. Helac,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/235590.png,235590,P. Sisniega,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/209423.png,209423,M. Michel,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/175934.png,175934,K. Steppe,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/208987.png,208987,I. Zaid,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/164505.png,164505,B. Guzan,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/264553.png,264553,L. Ayoví,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/220944.png,220944,J. Wildsmith,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/222546.png,222546,L. Zingerle,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/247077.png,247077,A. Saipi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/247506.png,247506,M. Freese,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/215213.png,215213,A. Werner,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258962.png,258962,Long Wenhao,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/221790.png,221790,D. Primel,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/217649.png,217649,S. Gonda,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/253791.png,253791,C. Varela,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/255986.png,255986,P. McGarvey,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/228562.png,228562,R. Sallinger,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/184084.png,184084,M. Dreyer,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/217502.png,217502,A. Kofler,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/238503.png,238503,L. Weinkauf,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/236583.png,236583,J. Pavlenka,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258085.png,258085,E. Dos Santos Haesler,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/139476.png,139476,D. Gerken,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/226085.png,226085,Léo Jardim,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/246843.png,246843,E. González,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/242514.png,242514,F. Plach,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/190435.png,190435,Tomeu Nadal,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/206218.png,206218,P. Nardi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/260847.png,260847,T. Hayakawa,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/241099.png,241099,L. Finochietto,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/242983.png,242983,J. McCracken,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/231172.png,231172,J. Holmes,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/262305.png,262305,Chanza,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/255991.png,255991,R. Bettocchi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/189024.png,189024,M. Banguera,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/53739.png,53739,L. Grant,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/251818.png,251818,L. Requena,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/255308.png,255308,R. Bacchia,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244467.png,244467,O. Kolář,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244809.png,244809,M. Dewhurst,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/224204.png,224204,S. Kroll,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/262646.png,262646,M. Biegański,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/228736.png,228736,W. Faríñez,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/214353.png,214353,W. Cuesta,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/188836.png,188836,J. Steele,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/236963.png,236963,R. Niczuly,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/231545.png,231545,Miguel Silva,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/243737.png,243737,M. Kamenz,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/2147.png,2147,M. Stekelenburg,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/202793.png,202793,A. Berardi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/193912.png,193912,S. Roy,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/223843.png,223843,D. Frascarelli,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/248214.png,248214,A. Poplevchenkov,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/191685.png,191685,Kim Keun Bae,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/250831.png,250831,C. Boyce-Clarke,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/151885.png,151885,W. Biebauw,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/228505.png,228505,P. Pentz,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/221087.png,221087,Pau López,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263137.png,263137,D. Skubl,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/184282.png,184282,R. Lainton,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/235931.png,235931,M. Şengezer,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263314.png,263314,D. Dutu,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/255079.png,255079,Y. Obata,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263760.png,263760,G. Ratcliffe,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/242200.png,242200,T. Rönning,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/243189.png,243189,T. Nagaishi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258248.png,258248,D. Krzysztofek,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/213954.png,213954,A. Mitryushkin,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/224761.png,224761,T. Loska,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/169404.png,169404,J. Fejzić,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/231878.png,231878,T. Miller,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/243778.png,243778,M. Hiller,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/262922.png,262922,P. Tschernuth,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244567.png,244567,A. Putna,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/251157.png,251157,Lee Gwang Yeon,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/212432.png,212432,Jo Hyeon Woo,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/199526.png,199526,B. Megyeri,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/193247.png,193247,H. Lindner,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/257480.png,257480,M. Raab,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/157734.png,157734,A. Jaakkola,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/232507.png,232507,R. Hironaga,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/192665.png,192665,A. Luthe,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/229909.png,229909,A. Lunev,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/251423.png,251423,G. Shelvey,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/251136.png,251136,H. Moldovan,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/206500.png,206500,J. Maxted,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/220604.png,220604,Jaume,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263254.png,263254,A. Savin,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/223868.png,223868,T. Schützenauer,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/260527.png,260527,K. Nagai,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/245056.png,245056,K. Bucker,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/259206.png,259206,A. Stergiakis,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244417.png,244417,J. Krahl,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/52679.png,52679,J. Murphy,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/208894.png,208894,F. Bednarek,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/250797.png,250797,P. Ortíz,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258362.png,258362,Phelipe,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/190459.png,190459,A. Hansen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/262358.png,262358,H. Sharp,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/222221.png,222221,A. Buzbuchi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/236663.png,236663,E. Balcombe,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/254401.png,254401,R. Farro,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/227529.png,227529,M. Hudson,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/257235.png,257235,T. Boulhendi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/239594.png,239594,J. Imbrechts,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/259213.png,259213,D. Da Silva,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/173531.png,173531,B. Amos,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/212406.png,212406,Jordi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/222176.png,222176,Liu Weiguo,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/191153.png,191153,M. Sandberg,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/166764.png,166764,T. Carson,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/215132.png,215132,S. Moyano,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/212735.png,212735,E. Basilio,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/172553.png,172553,J. Lössl,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/232365.png,232365,K. Otani,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/241599.png,241599,B. Crellin,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/177683.png,177683,Y. Sommer,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/252241.png,252241,D. Rouyard,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/247976.png,247976,C. Căbuz,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/208067.png,208067,Lee Jin Hyung,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/245276.png,245276,M. Al Rubaie,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/211033.png,211033,L. García,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/213677.png,213677,B. Killip,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258383.png,258383,P. Morrison,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/206412.png,206412,M. Koval,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/264475.png,264475,M. Boylan,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/221700.png,221700,No Dong Geon,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/223925.png,223925,A. Brunst,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/259530.png,259530,Alfonso Pastor,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/211908.png,211908,G. Güvenç,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/222431.png,222431,J. Storevik,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/226675.png,226675,F. Lanzillotta,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263699.png,263699,J. Sveinhaug,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/248256.png,248256,M. Sanyor,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/252699.png,252699,M. Freke,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/262322.png,262322,N. Noll,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/247411.png,247411,Altube,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/227148.png,227148,F. Bonansea,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/234833.png,234833,F. Müller,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/255159.png,255159,M. Sündermann,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/250916.png,250916,E. Vaessen,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/232149.png,232149,M. Connor,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/235213.png,235213,Alex Craninx,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/211835.png,211835,F. Flückiger,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/148729.png,148729,I. Austbø,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/223550.png,223550,J. Omlin,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/228253.png,228253,M. Jawhar,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/212453.png,212453,Germán Parreño,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/247176.png,247176,L. McNicholas,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263922.png,263922,M. Koné,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/225511.png,225511,C. Trueman,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/225983.png,225983,S. Mpontshane,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/236028.png,236028,Javi Díaz,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/253428.png,253428,V. Jaroš,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/258511.png,258511,E. Bilgin,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263531.png,263531,S. Van Damme,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/263010.png,263010,B. Balaban,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/211946.png,211946,M. Kolke,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/260154.png,260154,G. Bellagambi,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244066.png,244066,C. Frommann,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/244362.png,244362,L. Hunn,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/247479.png,247479,L. Unbehaun,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/204931.png,204931,J. Smits,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/243012.png,243012,B. Niezgoda,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/261979.png,261979,Fan Weixiang,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/236337.png,236337,J. Turner,GK,Goalkeeper,0
/kaggle/working/images/Goalkeeper/238060.png,238060,N. Trott,GK,Goalkeeper,0
